47146,5,America/Kentucky/Louisville,Mount Saint Francis,IN
47147,5,America/Indiana/Indianapolis,Nabb,IN
47150,5,America/Kentucky/Louisville,New Albany,IN
47151,5,America/Kentucky/Louisville,New Albany,IN
47160,5,America/Kentucky/Louisville,New Middletown,IN
47161,5,America/Kentucky/Louisville,New Salisbury,IN
47162,5,America/Kentucky/Louisville,New Washington,IN
47163,5,America/Kentucky/Louisville,Otisco,IN
47164,5,America/Kentucky/Louisville,Palmyra,IN
47165,5,America/Indiana/Indianapolis,Pekin,IN
47166,5,America/Kentucky/Louisville,Ramsey,IN
47167,5,America/Indiana/Indianapolis,Salem,IN
47170,5,America/Indiana/Indianapolis,Scottsburg,IN
47172,5,America/Kentucky/Louisville,Sellersburg,IN
47174,5,America/Indiana/Marengo,Sulphur,IN
47175,5,America/Indiana/Marengo,Taswell,IN
47177,5,America/Kentucky/Louisville,Underwood,IN
47190,5,America/Kentucky/Louisville,Jeffersonville,IN
47199,5,America/Kentucky/Louisville,Jeffersonville,IN
47201,5,America/Indiana/Indianapolis,Columbus,IN
47202,5,America/Indiana/Indianapolis,Columbus,IN
47203,5,America/Indiana/Indianapolis,Columbus,IN
47220,5,America/Indiana/Indianapolis,Brownstown,IN
47223,5,America/Indiana/Indianapolis,Butlerville,IN
47224,5,America/Indiana/Indianapolis,Canaan,IN
47225,5,America/Indiana/Indianapolis,Clarksburg,IN
47226,5,America/Indiana/Indianapolis,Clifford,IN
47227,5,America/Indiana/Indianapolis,Commiskey,IN
47228,5,America/Indiana/Indianapolis,Cortland,IN
47229,5,America/Indiana/Indianapolis,Crothersville,IN
47230,5,America/Indiana/Indianapolis,Deputy,IN
47231,5,America/Indiana/Indianapolis,Dupont,IN
47232,5,America/Indiana/Indianapolis,Elizabethtown,IN
47234,5,America/Indiana/Indianapolis,Flat Rock,IN
47235,5,America/Indiana/Indianapolis,Freetown,IN
47236,5,America/Indiana/Indianapolis,Grammer,IN
47240,5,America/Indiana/Indianapolis,Greensburg,IN
47243,5,America/Indiana/Indianapolis,Hanover,IN
47244,5,America/Indiana/Indianapolis,Hartsville,IN
47245,5,America/Indiana/Indianapolis,Hayden,IN
47246,5,America/Indiana/Indianapolis,Hope,IN
47247,5,America/Indiana/Indianapolis,Jonesville,IN
47249,5,America/Indiana/Indianapolis,Kurtz,IN
47250,5,America/Indiana/Indianapolis,Madison,IN
47260,5,America/Indiana/Indianapolis,Medora,IN
47261,5,America/Indiana/Indianapolis,Millhousen,IN
47263,5,America/Indiana/Indianapolis,New Point,IN
47264,5,America/Indiana/Indianapolis,Norman,IN
47265,5,America/Indiana/Indianapolis,North Vernon,IN
47270,5,America/Indiana/Indianapolis,Paris Crossing,IN
47272,5,America/Indiana/Indianapolis,Saint Paul,IN
47273,5,America/Indiana/Indianapolis,Scipio,IN
47274,5,America/Indiana/Indianapolis,Seymour,IN
47280,5,America/Indiana/Indianapolis,Taylorsville,IN
47281,5,America/Indiana/Indianapolis,Vallonia,IN
47282,5,America/Indiana/Indianapolis,Vernon,IN
47283,5,America/Indiana/Indianapolis,Westport,IN
47302,5,America/Indiana/Indianapolis,Muncie,IN
47303,5,America/Indiana/Indianapolis,Muncie,IN
47304,5,America/Indiana/Indianapolis,Muncie,IN
47305,5,America/Indiana/Indianapolis,Muncie,IN
47306,5,America/Indiana/Indianapolis,Muncie,IN
47307,5,America/Indiana/Indianapolis,Muncie,IN
47308,5,America/Indiana/Indianapolis,Muncie,IN
47320,5,America/Indiana/Indianapolis,Albany,IN
47322,5,America/Indiana/Indianapolis,Bentonville,IN
47324,5,America/Indiana/Indianapolis,Boston,IN
47325,5,America/Indiana/Indianapolis,Brownsville,IN
47326,5,America/Indiana/Indianapolis,Bryant,IN
47327,5,America/Indiana/Indianapolis,Cambridge City,IN
47330,5,America/Indiana/Indianapolis,Centerville,IN
47331,5,America/Indiana/Indianapolis,Connersville,IN
47334,5,America/Indiana/Indianapolis,Daleville,IN
47335,5,America/Indiana/Indianapolis,Dublin,IN
47336,5,America/Indiana/Indianapolis,Dunkirk,IN
47337,5,America/Indiana/Indianapolis,Dunreith,IN
47338,5,America/Indiana/Indianapolis,Eaton,IN
47339,5,America/Indiana/Indianapolis,Economy,IN
47340,5,America/Indiana/Indianapolis,Farmland,IN
47341,5,America/Indiana/Indianapolis,Fountain City,IN
47342,5,America/Indiana/Indianapolis,Gaston,IN
47344,5,America/Indiana/Indianapolis,Greensboro,IN
47345,5,America/Indiana/Indianapolis,Greens Fork,IN
47346,5,America/Indiana/Indianapolis,Hagerstown,IN
47348,5,America/Indiana/Indianapolis,Hartford City,IN
47351,5,America/Indiana/Indianapolis,Kennard,IN
47352,5,America/Indiana/Indianapolis,Lewisville,IN
47353,5,America/Indiana/Indianapolis,Liberty,IN
47354,5,America/Indiana/Indianapolis,Losantville,IN
47355,5,America/Indiana/Indianapolis,Lynn,IN
47356,5,America/Indiana/Indianapolis,Middletown,IN
47357,5,America/Indiana/Indianapolis,Milton,IN
47358,5,America/Indiana/Indianapolis,Modoc,IN
47359,5,America/Indiana/Indianapolis,Montpelier,IN
47360,5,America/Indiana/Indianapolis,Mooreland,IN
47361,5,America/Indiana/Indianapolis,Mount Summit,IN
47362,5,America/Indiana/Indianapolis,New Castle,IN
47366,5,America/Indiana/Indianapolis,New Lisbon,IN
47367,5,America/Indiana/Indianapolis,Oakville,IN
47368,5,America/Indiana/Indianapolis,Parker City,IN
47369,5,America/Indiana/Indianapolis,Pennville,IN
47370,5,America/Indiana/Indianapolis,Pershing,IN
47371,5,America/Indiana/Indianapolis,Portland,IN
47373,5,America/Indiana/Indianapolis,Redkey,IN
47374,5,America/Indiana/Indianapolis,Richmond,IN
47375,5,America/Indiana/Indianapolis,Richmond,IN
47380,5,America/Indiana/Indianapolis,Ridgeville,IN
47381,5,America/Indiana/Indianapolis,Salamonia,IN
47382,5,America/Indiana/Indianapolis,Saratoga,IN
47383,5,America/Indiana/Indianapolis,Selma,IN
47384,5,America/Indiana/Indianapolis,Shirley,IN
47385,5,America/Indiana/Indianapolis,Spiceland,IN
47386,5,America/Indiana/Indianapolis,Springport,IN
47387,5,America/Indiana/Indianapolis,Straughn,IN
47388,5,America/Indiana/Indianapolis,Sulphur Springs,IN
47390,5,America/Indiana/Indianapolis,Union City,IN
47392,5,America/Indiana/Indianapolis,Webster,IN
47393,5,America/Indiana/Indianapolis,Williamsburg,IN
47394,5,America/Indiana/Indianapolis,Winchester,IN
47396,5,America/Indiana/Indianapolis,Yorktown,IN
47401,5,America/Indiana/Indianapolis,Bloomington,IN
47402,5,America/Indiana/Indianapolis,Bloomington,IN
